,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated_x,quote,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated_y
543,5966,Student Coin,STC,student-coin,20,2020-07-30T00:00:00.000Z,10000000000.0,5322747502.0,10000000000.0,544,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0034251331244352155, 'volume_24h': 51237.51736067, 'volume_change_24h': -51.5648, 'percent_change_1h': -0.82200005, 'percent_change_24h': 2.00993752, 'percent_change_7d': -7.33599015, 'percent_change_30d': 7.15513935, 'percent_change_60d': -5.08253583, 'percent_change_90d': -21.51765775, 'market_cap': 18231118.782105, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34251331.24, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0034251331244352155,51237.51736067,-51.5648,-0.82200005,2.00993752,-7.33599015,7.15513935,-5.08253583,-21.51765775,18231118.782105,0.0,34251331.24,,2022-11-16T19:24:00.000Z
544,8857,Anchor Protocol,ANC,anchor-protocol,61,2021-03-17T00:00:00.000Z,1000000000.0,350381852.323076,1000000000.0,545,,,11.24774011,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.05193223661674821, 'volume_24h': 6336199.17912082, 'volume_change_24h': -0.1621, 'percent_change_1h': -0.15374837, 'percent_change_24h': -0.87827309, 'percent_change_7d': -3.32433264, 'percent_change_30d': -40.72836002, 'percent_change_60d': -51.52914247, 'percent_change_90d': -48.04585397, 'market_cap': 18196113.261056513, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 51932236.62, 'tvl': 1617757.26301, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.05193223661674821,6336199.17912082,-0.1621,-0.15374837,-0.87827309,-3.32433264,-40.72836002,-51.52914247,-48.04585397,18196113.261056513,0.0022,51932236.62,1617757.26301,2022-11-16T19:24:00.000Z
545,5589,DXdao,DXD,dxdao,15,2020-05-26T00:00:00.000Z,,49320.0,148977.0,546,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 368.1662964304355, 'volume_24h': 4167.75545485, 'volume_change_24h': -0.654, 'percent_change_1h': 0.05828873, 'percent_change_24h': -1.7877206, 'percent_change_7d': 5.38182061, 'percent_change_30d': 2.11239115, 'percent_change_60d': 2.16698542, 'percent_change_90d': -18.24109475, 'market_cap': 18157961.73994908, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 54848310.34, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",368.1662964304355,4167.75545485,-0.654,0.05828873,-1.7877206,5.38182061,2.11239115,2.16698542,-18.24109475,18157961.73994908,0.0,54848310.34,,2022-11-16T19:24:00.000Z
546,9674,Wilder World,WILD,wilder-world,27,2021-05-10T00:00:00.000Z,500000000.0,90347017.88,500000000.0,547,19000000.0,3807411.072291351,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.20039005643638688, 'volume_24h': 752650.44176927, 'volume_change_24h': -17.8364, 'percent_change_1h': -0.45895468, 'percent_change_24h': -3.87084772, 'percent_change_7d': -8.74489839, 'percent_change_30d': -10.02083434, 'percent_change_60d': -18.44636712, 'percent_change_90d': -40.33963524, 'market_cap': 18104644.011832453, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 100195028.22, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.20039005643638688,752650.44176927,-17.8364,-0.45895468,-3.87084772,-8.74489839,-10.02083434,-18.44636712,-40.33963524,18104644.011832453,0.0022,100195028.22,,2022-11-16T19:24:00.000Z
547,4036,Contentos,COS,contentos,30,2019-06-20T00:00:00.000Z,,4153834286.8264613,9921624415.6,548,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.004355655182450904, 'volume_24h': 4056591.05625067, 'volume_change_24h': -36.9165, 'percent_change_1h': -0.34105683, 'percent_change_24h': -1.82661977, 'percent_change_7d': -0.79138299, 'percent_change_30d': -23.71190369, 'percent_change_60d': -32.10750133, 'percent_change_90d': -47.61942083, 'market_cap': 18092669.83845793, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 43215174.8, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.004355655182450904,4056591.05625067,-36.9165,-0.34105683,-1.82661977,-0.79138299,-23.71190369,-32.10750133,-47.61942083,18092669.83845793,0.0022,43215174.8,,2022-11-16T19:23:00.000Z
548,5893,Frontier,FRONT,frontier,69,2020-09-15T00:00:00.000Z,100000000.0,100000000.0,100000000.0,549,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.1802232169986158, 'volume_24h': 4123219.65486076, 'volume_change_24h': -62.2997, 'percent_change_1h': -0.50707206, 'percent_change_24h': -5.39557565, 'percent_change_7d': 7.1621691, 'percent_change_30d': -22.71255091, 'percent_change_60d': -24.37165599, 'percent_change_90d': -31.37537575, 'market_cap': 18022321.69986158, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 18022321.7, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.1802232169986158,4123219.65486076,-62.2997,-0.50707206,-5.39557565,7.1621691,-22.71255091,-24.37165599,-31.37537575,18022321.69986158,0.0022,18022321.7,,2022-11-16T19:23:00.000Z
549,9288,BENQI,QI,benqi,49,2021-04-19T00:00:00.000Z,7200000000.0,3046719443.0,7200000000.0,550,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.005917009505011829, 'volume_24h': 1070789.73919797, 'volume_change_24h': 9.7846, 'percent_change_1h': -0.78421316, 'percent_change_24h': -3.80594908, 'percent_change_7d': -6.42384836, 'percent_change_30d': -30.76479663, 'percent_change_60d': -46.21691355, 'percent_change_90d': -63.50080726, 'market_cap': 18027467.903335348, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 42602468.44, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.005917009505011829,1070789.73919797,9.7846,-0.78421316,-3.80594908,-6.42384836,-30.76479663,-46.21691355,-63.50080726,18027467.903335348,0.0022,42602468.44,,2022-11-16T19:24:00.000Z
550,10188,Automata Network,ATA,automata-network,53,2021-06-01T00:00:00.000Z,,172252000.0,1000000000.0,551,275044571.0,28658299.243836783,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.104195109685829, 'volume_24h': 2861916.62739047, 'volume_change_24h': -30.7758, 'percent_change_1h': -0.55518267, 'percent_change_24h': -3.64277336, 'percent_change_7d': -7.02070637, 'percent_change_30d': -27.94584607, 'percent_change_60d': -28.85482968, 'percent_change_90d': -47.50529859, 'market_cap': 17947816.033603415, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 104195109.69, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.104195109685829,2861916.62739047,-30.7758,-0.55518267,-3.64277336,-7.02070637,-27.94584607,-28.85482968,-47.50529859,17947816.033603415,0.0022,104195109.69,,2022-11-16T19:23:00.000Z
551,9177,Pitbull,PIT,pitbull,33,2021-04-08T00:00:00.000Z,1e+17,4.019215806366e+16,1e+17,552,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 4.44112384312184e-10, 'volume_24h': 454342.32629877, 'volume_change_24h': -21.9906, 'percent_change_1h': 0.20421875, 'percent_change_24h': 0.04583935, 'percent_change_7d': -4.19855585, 'percent_change_30d': -14.05859669, 'percent_change_60d': -18.27425943, 'percent_change_90d': -44.47016065, 'market_cap': 17849835.148304217, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 44411238.43, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",4.44112384312184e-10,454342.32629877,-21.9906,0.20421875,0.04583935,-4.19855585,-14.05859669,-18.27425943,-44.47016065,17849835.148304217,0.0,44411238.43,,2022-11-16T19:24:00.000Z
552,5829,TrustSwap,SWAP,trustswap,53,2020-07-10T00:00:00.000Z,100000000.0,99995164.26708125,99995164.26708125,553,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.1782361811020413, 'volume_24h': 425761.47089401, 'volume_change_24h': 13.2128, 'percent_change_1h': 0.19413036, 'percent_change_24h': -3.66631812, 'percent_change_7d': -8.80447065, 'percent_change_30d': -21.34465543, 'percent_change_60d': -20.66053198, 'percent_change_90d': -20.41898289, 'market_cap': 17822756.207635865, 'market_cap_dominance': 0.0022, 'fully_diluted_market_cap': 17823618.11, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.1782361811020413,425761.47089401,13.2128,0.19413036,-3.66631812,-8.80447065,-21.34465543,-20.66053198,-20.41898289,17822756.207635865,0.0022,17823618.11,,2022-11-16T19:24:00.000Z
553,15924,NvirWorld,NVIR,nvirworld,10,2021-12-10T09:32:08.000Z,10700000000.0,923177920.0,10699018961.0,554,520919386.0,10006049.004185796,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.019208440447992456, 'volume_24h': 628391.65221489, 'volume_change_24h': -26.7618, 'percent_change_1h': 0.71727888, 'percent_change_24h': 1.87144786, 'percent_change_7d': -11.84675982, 'percent_change_30d': -41.22750825, 'percent_change_60d': -85.82763386, 'percent_change_90d': -69.82842031, 'market_cap': 17732808.099221542, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 205530312.79, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.019208440447992456,628391.65221489,-26.7618,0.71727888,1.87144786,-11.84675982,-41.22750825,-85.82763386,-69.82842031,17732808.099221542,0.0,205530312.79,,2022-11-16T19:24:00.000Z
554,2398,SelfKey,KEY,selfkey,46,2018-01-15T00:00:00.000Z,6000000000.0,5304969445.705637,5999999954.464072,555,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0033436432300858955, 'volume_24h': 1322528.47266808, 'volume_change_24h': -52.5445, 'percent_change_1h': -0.2474269, 'percent_change_24h': -3.23166774, 'percent_change_7d': -4.3784759, 'percent_change_30d': -22.57725618, 'percent_change_60d': -30.3036348, 'percent_change_90d': -34.25210622, 'market_cap': 17737925.172946177, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 20061859.38, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0033436432300858955,1322528.47266808,-52.5445,-0.2474269,-3.23166774,-4.3784759,-22.57725618,-30.3036348,-34.25210622,17737925.172946177,0.0021,20061859.38,,2022-11-16T19:24:00.000Z
555,2092,NULS,NULS,nuls,60,2017-10-25T00:00:00.000Z,210000000.0,99620739.3123732,111697638.27680597,556,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.17689682199158505, 'volume_24h': 994413.75881056, 'volume_change_24h': -22.641, 'percent_change_1h': 0.95731965, 'percent_change_24h': 1.67494309, 'percent_change_7d': 1.59739301, 'percent_change_30d': -10.03003938, 'percent_change_60d': -14.1549731, 'percent_change_90d': -19.74289763, 'market_cap': 17622592.18881098, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 37148332.62, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.17689682199158505,994413.75881056,-22.641,0.95731965,1.67494309,1.59739301,-10.03003938,-14.1549731,-19.74289763,17622592.18881098,0.0021,37148332.62,,2022-11-16T19:24:00.000Z
556,5821,Aleph.im,ALEPH,aleph-im,30,2020-07-08T00:00:00.000Z,500000000.0,247220482.1448135,500000000.0,557,45968548.0,3273485.1331562493,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.07121141031377039, 'volume_24h': 1225349.12849143, 'volume_change_24h': -78.6138, 'percent_change_1h': -0.32249266, 'percent_change_24h': -13.28451395, 'percent_change_7d': -19.97076111, 'percent_change_30d': -37.48049722, 'percent_change_60d': -40.33819995, 'percent_change_90d': -72.84610048, 'market_cap': 17604919.19198246, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 35605705.16, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.07121141031377039,1225349.12849143,-78.6138,-0.32249266,-13.28451395,-19.97076111,-37.48049722,-40.33819995,-72.84610048,17604919.19198246,0.0021,35605705.16,,2022-11-16T19:24:00.000Z
557,1866,Bytom,BTM,bytom,60,2017-08-08T00:00:00.000Z,2100000000.0,1775594118.8,1775594118.8,558,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.009870402355921829, 'volume_24h': 475479.91450416, 'volume_change_24h': -25.3257, 'percent_change_1h': -0.07352161, 'percent_change_24h': -1.03459289, 'percent_change_7d': 6.07362898, 'percent_change_30d': 9.49671031, 'percent_change_60d': 1.19165424, 'percent_change_90d': -17.02829943, 'market_cap': 17525828.373364463, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 20727844.95, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.009870402355921829,475479.91450416,-25.3257,-0.07352161,-1.03459289,6.07362898,9.49671031,1.19165424,-17.02829943,17525828.373364463,0.0021,20727844.95,,2022-11-16T19:24:00.000Z
558,15478,Decentral Games,DG,decentral-games,22,2021-12-02T04:24:32.000Z,1000000000.0,592995390.7788371,593853390.7788371,559,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.029416610389050753, 'volume_24h': 420969.4371908, 'volume_change_24h': 27.3596, 'percent_change_1h': -1.31857838, 'percent_change_24h': -5.00078346, 'percent_change_7d': -13.70898772, 'percent_change_30d': -31.23531348, 'percent_change_60d': -47.50996599, 'percent_change_90d': -58.92717611, 'market_cap': 17443914.37304395, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 29416610.39, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.029416610389050753,420969.4371908,27.3596,-1.31857838,-5.00078346,-13.70898772,-31.23531348,-47.50996599,-58.92717611,17443914.37304395,0.0021,29416610.39,,2022-11-16T19:24:00.000Z
559,1169,PIVX,PIVX,pivx,19,2016-02-13T00:00:00.000Z,,70606508.96563818,70500260.97885388,560,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.24459936820874037, 'volume_24h': 1322026.8140342, 'volume_change_24h': 726.576, 'percent_change_1h': 0.98726517, 'percent_change_24h': 10.34764418, 'percent_change_7d': 10.07793579, 'percent_change_30d': -40.83519069, 'percent_change_60d': -46.69390982, 'percent_change_90d': 47.34158842, 'market_cap': 17270307.48441986, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 17244319.29, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.24459936820874037,1322026.8140342,726.576,0.98726517,10.34764418,10.07793579,-40.83519069,-46.69390982,47.34158842,17270307.48441986,0.0021,17244319.29,,2022-11-16T19:24:00.000Z
560,7158,BurgerCities,BURGER,burger-cities,36,2020-09-24T00:00:00.000Z,63000000.0,32883999.91817908,63000000.0,561,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.525286446906862, 'volume_24h': 4282891.74537062, 'volume_change_24h': -47.8281, 'percent_change_1h': 0.42309822, 'percent_change_24h': -0.89067437, 'percent_change_7d': -10.28554383, 'percent_change_30d': -41.89563071, 'percent_change_60d': -49.59566876, 'percent_change_90d': -61.8462437, 'market_cap': 17273519.47710583, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 33093046.16, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.525286446906862,4282891.74537062,-47.8281,0.42309822,-0.89067437,-10.28554383,-41.89563071,-49.59566876,-61.8462437,17273519.47710583,0.0021,33093046.16,,2022-11-16T19:24:00.000Z
561,7048,Wing Finance,WING,wing,34,2020-09-16T00:00:00.000Z,5000000.0,2956905.559373,3427418.78058595,562,,,0.73945422,2022-11-16T19:24:00.000Z,"{'USD': {'price': 5.815783281600091, 'volume_24h': 1656904.81692816, 'volume_change_24h': -39.7356, 'percent_change_1h': -0.47214318, 'percent_change_24h': -1.48426446, 'percent_change_7d': 2.04078793, 'percent_change_30d': -27.88176503, 'percent_change_60d': -42.4385419, 'percent_change_90d': -54.24712074, 'market_cap': 17196721.91747186, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 29078916.41, 'tvl': 23255965.733, 'last_updated': '2022-11-16T19:24:00.000Z'}}",5.815783281600091,1656904.81692816,-39.7356,-0.47214318,-1.48426446,2.04078793,-27.88176503,-42.4385419,-54.24712074,17196721.91747186,0.0,29078916.41,23255965.733,2022-11-16T19:24:00.000Z
562,1768,Ambire AdEx,ADX,adx-net,42,2017-07-01T00:00:00.000Z,150000000.0,142557533.66,150000000.0,563,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.12004729866232378, 'volume_24h': 2591922.82809963, 'volume_change_24h': -21.684, 'percent_change_1h': -0.34425344, 'percent_change_24h': -3.17908507, 'percent_change_7d': -8.42337448, 'percent_change_30d': -24.90577983, 'percent_change_60d': -27.17751246, 'percent_change_90d': -34.16808443, 'market_cap': 17113646.819846295, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 18007094.8, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.12004729866232378,2591922.82809963,-21.684,-0.34425344,-3.17908507,-8.42337448,-24.90577983,-27.17751246,-34.16808443,17113646.819846295,0.0021,18007094.8,,2022-11-16T19:23:00.000Z
563,6536,MANTRA,OM,mantra,56,2020-08-11T00:00:00.000Z,888888888.0,548995873.103121,888888888.0,564,109180888.0,3390707.5505046234,6.86290402,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.031055870790358688, 'volume_24h': 1860404.58821994, 'volume_change_24h': 50.9199, 'percent_change_1h': 0.24831387, 'percent_change_24h': 0.69362088, 'percent_change_7d': -1.57488454, 'percent_change_30d': -24.17969492, 'percent_change_60d': -30.6387309, 'percent_change_90d': -45.44738538, 'market_cap': 17049544.899530683, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 27605218.45, 'tvl': 2484304.72562, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.031055870790358688,1860404.58821994,50.9199,0.24831387,0.69362088,-1.57488454,-24.17969492,-30.6387309,-45.44738538,17049544.899530683,0.0,27605218.45,2484304.72562,2022-11-16T19:24:00.000Z
564,2058,AirSwap,AST,airswap,26,2017-10-17T00:00:00.000Z,,174479533.46,500000000.0,565,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.09648230836550216, 'volume_24h': 1868948.64814344, 'volume_change_24h': 482.939, 'percent_change_1h': 1.30640164, 'percent_change_24h': 17.28405156, 'percent_change_7d': 7.47157598, 'percent_change_30d': -34.51324651, 'percent_change_60d': -35.47230466, 'percent_change_90d': -3.88641778, 'market_cap': 16834188.150756672, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 48241154.18, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.09648230836550216,1868948.64814344,482.939,1.30640164,17.28405156,7.47157598,-34.51324651,-35.47230466,-3.88641778,16834188.150756672,0.002,48241154.18,,2022-11-16T19:24:00.000Z
565,5939,Wrapped NXM,WNXM,wrapped-nxm,71,2020-07-28T00:00:00.000Z,1676964.0,1676964.0,1676964.0,566,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 9.996344310247062, 'volume_24h': 7745493.34880925, 'volume_change_24h': 419.4562, 'percent_change_1h': -0.96772567, 'percent_change_24h': -4.13950593, 'percent_change_7d': -12.74604789, 'percent_change_30d': -39.70023174, 'percent_change_60d': -37.11586996, 'percent_change_90d': -44.20383227, 'market_cap': 16763509.539889155, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 16763509.54, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",9.996344310247062,7745493.34880925,419.4562,-0.96772567,-4.13950593,-12.74604789,-39.70023174,-37.11586996,-44.20383227,16763509.539889155,0.002,16763509.54,,2022-11-16T19:24:00.000Z
566,11568,Adventure Gold,AGLD,adventure-gold,83,2021-09-02T10:19:07.000Z,,70170001.0,70170001.0,567,67680001.0,16154480.758238161,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.2386891329720601, 'volume_24h': 2627327.11514036, 'volume_change_24h': -48.4867, 'percent_change_1h': -0.27875648, 'percent_change_24h': -2.49769189, 'percent_change_7d': -0.02032931, 'percent_change_30d': -26.03497662, 'percent_change_60d': -32.83687035, 'percent_change_90d': -44.01182727, 'market_cap': 16748816.69933859, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 16748816.7, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.2386891329720601,2627327.11514036,-48.4867,-0.27875648,-2.49769189,-0.02032931,-26.03497662,-32.83687035,-44.01182727,16748816.69933859,0.002,16748816.7,,2022-11-16T19:24:00.000Z
567,8206,QuickSwap,QUICK,quickswap,262,2021-01-07T00:00:00.000Z,1000000.0,327100.0,1000000.0,568,325000.0,16577777.119687028,0.10095816,2022-11-16T19:24:00.000Z,"{'USD': {'price': 51.00854498365239, 'volume_24h': 3681778.70416942, 'volume_change_24h': 14.7203, 'percent_change_1h': -0.51430136, 'percent_change_24h': -6.43410687, 'percent_change_7d': 5.72948055, 'percent_change_30d': -19.24804496, 'percent_change_60d': -14.72042211, 'percent_change_90d': -38.35592959, 'market_cap': 16684895.064152697, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 51008544.98, 'tvl': 165265444.14608997, 'last_updated': '2022-11-16T19:24:00.000Z'}}",51.00854498365239,3681778.70416942,14.7203,-0.51430136,-6.43410687,5.72948055,-19.24804496,-14.72042211,-38.35592959,16684895.064152697,0.002,51008544.98,165265444.14608997,2022-11-16T19:24:00.000Z
